block,raintreat,comp,brc,datetime,temp
11,AMB,,DSWS,04-07-2025 03:07:14,9.264
12,AMB,,USWS,04-07-2025 03:07:14,9.307
1,C,A,1CA,04-07-2025 03:37:15,9.65
1,D,B,1DB,04-07-2025 03:37:15,9.521
1,W,B,1WB,04-07-2025 03:37:15,9.392
2,C,B,2CB,04-07-2025 03:37:15,9.521
2,D,B,2DB,04-07-2025 03:37:15,9.564
2,W,A,2WA,04-07-2025 03:37:15,9.65
4,C,B,4CB,04-07-2025 03:37:15,9.35
4,D,A,4DA,04-07-2025 03:37:15,9.779
4,W,B,4WB,04-07-2025 03:37:15,9.779
6,C,B,6CB,04-07-2025 03:37:15,9.607
6,D,B,6DB,04-07-2025 03:37:15,9.521
6,W,A,6WA,04-07-2025 03:37:15,9.478
8,C,A,8CA,04-07-2025 03:37:15,9.435
8,D,A,8DA,04-07-2025 03:37:15,9.392
8,W,B,8WB,04-07-2025 03:37:15,9.35
10,C,A,10CA,04-07-2025 03:37:15,9.35
10,D,B,10DB,04-07-2025 03:37:15,9.435
10,W,B,10WB,04-07-2025 03:37:15,9.392
11,AMB,,DSWS,04-07-2025 03:37:15,9.307
12,AMB,,USWS,04-07-2025 03:37:15,9.35
1,C,A,1CA,04-07-2025 04:07:16,9.564
1,D,B,1DB,04-07-2025 04:07:16,9.607
1,W,B,1WB,04-07-2025 04:07:16,9.307
2,C,B,2CB,04-07-2025 04:07:16,9.435
2,D,B,2DB,04-07-2025 04:07:16,9.693
2,W,A,2WA,04-07-2025 04:07:16,9.521
4,C,B,4CB,04-07-2025 04:07:16,9.264
4,D,A,4DA,04-07-2025 04:07:16,9.779
4,W,B,4WB,04-07-2025 04:07:16,9.607
6,C,B,6CB,04-07-2025 04:07:16,9.478
6,D,B,6DB,04-07-2025 04:07:16,9.607
6,W,A,6WA,04-07-2025 04:07:16,9.435
8,C,A,8CA,04-07-2025 04:07:16,9.35
8,D,A,8DA,04-07-2025 04:07:16,9.392
8,W,B,8WB,04-07-2025 04:07:16,9.307
10,C,A,10CA,04-07-2025 04:07:16,9.35
10,D,B,10DB,04-07-2025 04:07:16,9.521
10,W,B,10WB,04-07-2025 04:07:16,9.307
11,AMB,,DSWS,04-07-2025 04:07:16,9.221
12,AMB,,USWS,04-07-2025 04:07:16,9.221
1,C,A,1CA,04-07-2025 04:37:17,9.693
1,D,B,1DB,04-07-2025 04:37:17,9.607
1,W,B,1WB,04-07-2025 04:37:17,9.435
2,C,B,2CB,04-07-2025 04:37:17,9.564
2,D,B,2DB,04-07-2025 04:37:17,9.779
2,W,A,2WA,04-07-2025 04:37:17,9.693
4,C,B,4CB,04-07-2025 04:37:17,9.392
4,D,A,4DA,04-07-2025 04:37:17,9.821
4,W,B,4WB,04-07-2025 04:37:17,9.821
6,C,B,6CB,04-07-2025 04:37:17,9.65
6,D,B,6DB,04-07-2025 04:37:17,9.607
6,W,A,6WA,04-07-2025 04:37:17,9.564
8,C,A,8CA,04-07-2025 04:37:17,9.478
8,D,A,8DA,04-07-2025 04:37:17,9.478
8,W,B,8WB,04-07-2025 04:37:17,9.435
10,C,A,10CA,04-07-2025 04:37:17,9.435
10,D,B,10DB,04-07-2025 04:37:17,9.478
10,W,B,10WB,04-07-2025 04:37:17,9.435
11,AMB,,DSWS,04-07-2025 04:37:17,9.307
12,AMB,,USWS,04-07-2025 04:37:17,9.35
1,C,A,1CA,04-07-2025 05:07:18,9.736
1,D,B,1DB,04-07-2025 05:07:18,9.779
1,W,B,1WB,04-07-2025 05:07:18,9.521
2,C,B,2CB,04-07-2025 05:07:18,9.607
2,D,B,2DB,04-07-2025 05:07:18,9.821
2,W,A,2WA,04-07-2025 05:07:18,9.693
4,C,B,4CB,04-07-2025 05:07:18,9.478
4,D,A,4DA,04-07-2025 05:07:18,9.95
4,W,B,4WB,04-07-2025 05:07:18,9.779
6,C,B,6CB,04-07-2025 05:07:18,9.693
6,D,B,6DB,04-07-2025 05:07:18,9.779
6,W,A,6WA,04-07-2025 05:07:18,9.607
8,C,A,8CA,04-07-2025 05:07:18,9.564
8,D,A,8DA,04-07-2025 05:07:18,9.607
8,W,B,8WB,04-07-2025 05:07:18,9.564
10,C,A,10CA,04-07-2025 05:07:18,9.564
10,D,B,10DB,04-07-2025 05:07:18,9.736
10,W,B,10WB,04-07-2025 05:07:18,9.521
11,AMB,,DSWS,04-07-2025 05:07:18,9.478
12,AMB,,USWS,04-07-2025 05:07:18,9.435
1,C,A,1CA,04-07-2025 05:37:19,9.779
1,D,B,1DB,04-07-2025 05:37:19,9.779
1,W,B,1WB,04-07-2025 05:37:19,9.607
2,C,B,2CB,04-07-2025 05:37:19,9.65
2,D,B,2DB,04-07-2025 05:37:19,9.821
2,W,A,2WA,04-07-2025 05:37:19,9.693
4,C,B,4CB,04-07-2025 05:37:19,9.478
4,D,A,4DA,04-07-2025 05:37:19,10.036
4,W,B,4WB,04-07-2025 05:37:19,9.736
6,C,B,6CB,04-07-2025 05:37:19,9.693
6,D,B,6DB,04-07-2025 05:37:19,9.736
6,W,A,6WA,04-07-2025 05:37:19,9.607
8,C,A,8CA,04-07-2025 05:37:19,9.607
8,D,A,8DA,04-07-2025 05:37:19,9.607
8,W,B,8WB,04-07-2025 05:37:19,9.564
10,C,A,10CA,04-07-2025 05:37:19,9.607
10,D,B,10DB,04-07-2025 05:37:19,9.736
10,W,B,10WB,04-07-2025 05:37:19,9.564
11,AMB,,DSWS,04-07-2025 05:37:19,9.478
12,AMB,,USWS,04-07-2025 05:37:19,9.478
1,C,A,1CA,04-07-2025 06:07:20,9.779
1,D,B,1DB,04-07-2025 06:07:20,9.65
1,W,B,1WB,04-07-2025 06:07:20,9.564
2,C,B,2CB,04-07-2025 06:07:20,9.607
2,D,B,2DB,04-07-2025 06:07:20,9.821
2,W,A,2WA,04-07-2025 06:07:20,9.736
4,C,B,4CB,04-07-2025 06:07:20,9.521
4,D,A,4DA,04-07-2025 06:07:20,10.036
4,W,B,4WB,04-07-2025 06:07:20,9.779
6,C,B,6CB,04-07-2025 06:07:20,9.693
6,D,B,6DB,04-07-2025 06:07:20,9.736
6,W,A,6WA,04-07-2025 06:07:20,9.693
8,C,A,8CA,04-07-2025 06:07:20,9.65
8,D,A,8DA,04-07-2025 06:07:20,9.607
8,W,B,8WB,04-07-2025 06:07:20,9.521
10,C,A,10CA,04-07-2025 06:07:20,9.521
10,D,B,10DB,04-07-2025 06:07:20,9.65
10,W,B,10WB,04-07-2025 06:07:20,9.607
11,AMB,,DSWS,04-07-2025 06:07:20,9.435
12,AMB,,USWS,04-07-2025 06:07:20,9.478
1,C,A,1CA,04-07-2025 06:37:21,9.65
1,D,B,1DB,04-07-2025 06:37:21,9.435
1,W,B,1WB,04-07-2025 06:37:21,9.35
2,C,B,2CB,04-07-2025 06:37:21,9.478
2,D,B,2DB,04-07-2025 06:37:21,9.693
2,W,A,2WA,04-07-2025 06:37:21,9.65
4,C,B,4CB,04-07-2025 06:37:21,9.392
4,D,A,4DA,04-07-2025 06:37:21,9.821
4,W,B,4WB,04-07-2025 06:37:21,9.736
6,C,B,6CB,04-07-2025 06:37:21,9.607
6,D,B,6DB,04-07-2025 06:37:21,9.478
6,W,A,6WA,04-07-2025 06:37:21,9.392
8,C,A,8CA,04-07-2025 06:37:21,9.35
8,D,A,8DA,04-07-2025 06:37:21,9.264
8,W,B,8WB,04-07-2025 06:37:21,9.264
10,C,A,10CA,04-07-2025 06:37:21,9.35
10,D,B,10DB,04-07-2025 06:37:21,9.307
10,W,B,10WB,04-07-2025 06:37:21,9.264
11,AMB,,DSWS,04-07-2025 06:37:21,9.221
12,AMB,,USWS,04-07-2025 06:37:21,9.35
1,C,A,1CA,04-07-2025 07:07:22,9.693
1,D,B,1DB,04-07-2025 07:07:22,9.435
1,W,B,1WB,04-07-2025 07:07:22,9.307
2,C,B,2CB,04-07-2025 07:07:22,9.521
2,D,B,2DB,04-07-2025 07:07:22,9.693
2,W,A,2WA,04-07-2025 07:07:22,9.693
4,C,B,4CB,04-07-2025 07:07:22,9.307
4,D,A,4DA,04-07-2025 07:07:22,9.779
4,W,B,4WB,04-07-2025 07:07:22,9.821
6,C,B,6CB,04-07-2025 07:07:22,9.607
6,D,B,6DB,04-07-2025 07:07:22,9.521
6,W,A,6WA,04-07-2025 07:07:22,9.435
8,C,A,8CA,04-07-2025 07:07:22,9.264
8,D,A,8DA,04-07-2025 07:07:22,9.307
8,W,B,8WB,04-07-2025 07:07:22,9.264
10,C,A,10CA,04-07-2025 07:07:22,9.264
10,D,B,10DB,04-07-2025 07:07:22,9.35
